0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
28,8994805.0,7898099.0,18070588.0,4401049.5,-11924712.0,4124475.25,20133406.0,-2566154.5,11589621.0,19058712.0,31007016.0,17714938.0,13917792.0,-5443394.0,-17575608.0,-260368.640625,-1260714.875,9132691.0,17761086.0,5911202.5,4790955.5,-3701126.0,1098756.125,4306356.0,9748786.0,6483496.0,-13901963.0,12736721.0,8262418.0,2740428.75,-13129861.0,11125184.0,-2597927.0,-20274478.0,-5823010.5,4909499.0,22412408.0,-10425595.0,42410744.0,14051809.0
29,8772290.0,-1219623.25,-5381015.5,-1000111.875,-10159944.0,-2519276.5,-1297831.125,-1222685.125,3270102.5,6840633.0,-1633674.25,539681.6875,2738283.25,8727559.0,-11918512.0,-2342836.0,-1131597.0,1288480.375,-3469059.5,-5385514.0,509928.78125,-236354.53125,-3820520.75,-1694183.0,2682328.5,-10739179.0,-3804734.75,-505317.09375,-3743384.25,1545160.625,3684583.75,-5702627.5,2007023.875,5347786.0,-3958657.5,-579329.0625,1431354.125,1950846.625,5761966.5,8499434.0
30,5136578.0,-8762750.0,-2208723.75,-1214407.0,-10539197.0,5567416.5,10129536.0,-208219.296875,8596051.0,15876543.0,8728075.0,5260742.5,4862864.0,5418816.5,-10391631.0,6209161.5,-2310432.75,-1180951.375,-467711.78125,8786060.0,-3809102.0,3741596.5,-1723498.375,-981486.125,3372574.75,7158516.5,-606464.25,1769301.0,1125100.5,1441664.75,-7283738.5,2353308.0,96102.3359375,1886640.5,-6548313.0,-3078888.0,5042781.0,1116878.5,6515061.5,8062752.0
31,11587901.0,-3006376.75,22639106.0,8835892.0,-15824688.0,11981155.0,8809042.0,-1899176.75,11780290.0,8895156.0,32205590.0,2680167.25,15781249.0,5420774.5,-20268036.0,13982878.0,3019644.5,1248326.0,19092600.0,6722817.0,-4624598.0,340683.84375,-4077657.75,-2176372.25,18719768.0,-9035122.0,-3369954.75,7516290.0,489234.46875,7889520.5,-4057939.0,6781972.0,4208049.0,11540357.0,-9175133.0,3334370.75,17797932.0,1168157.25,14695227.0,10591728.0
32,23069260.0,202750.015625,2302076.25,13607955.0,-15381368.0,21656774.0,21788946.0,1107663.375,24944734.0,16294654.0,25780682.0,8519378.0,17691090.0,15624247.0,-16929240.0,13335850.0,1121289.625,5481664.5,5087620.5,16486062.0,1407042.125,8026204.5,-6682195.5,732205.75,22731052.0,-359002.3125,651784.8125,9785917.0,-1072976.0,8630404.0,-3199446.0,9949428.0,6565956.0,8370468.0,-9688958.0,-544539.3125,25412878.0,-9416211.0,15996937.0,20792048.0
33,4763251.5,-1004389.75,1063048.875,-335100.375,-4140930.0,808246.5,1625771.625,162193.375,2204981.0,2896303.0,3764431.0,1876960.0,871854.4375,-203401.125,-5614706.0,-2300207.0,-4411380.0,3038151.5,5166302.0,62774.23046875,-409853.15625,1748876.5,562813.5625,612422.125,3109865.25,-1414608.125,1330621.375,-718981.375,1339065.125,26551.265625,-738609.3125,1442911.625,-1205322.625,153430.28125,-1556955.375,1129427.0,3394561.5,-886991.8125,3641300.25,5283158.0
34,5276294.5,2156526.75,2393687.0,5797154.0,-9360105.0,-2643541.75,4806750.5,-4327061.5,6447884.5,9707265.0,11998088.0,8951506.0,12319148.0,3337104.75,-11131181.0,-1826302.75,-744831.375,6524906.5,11717829.0,7701948.0,-1337193.0,-3269498.5,-1081775.125,2746775.75,4857284.0,-6821797.5,-5437690.0,8971471.0,2255316.0,3761691.5,-3068894.5,7989825.5,2727166.5,4805273.0,-2986983.0,2090766.5,11115373.0,-2357706.5,7747083.5,11690428.0
35,6241316.5,-5929408.5,-2175489.75,5243094.0,-8126242.0,-2930625.0,3799985.25,-4155737.75,6447684.5,15294820.0,8650606.0,8413035.0,2212413.5,3086629.25,-11757152.0,1101063.75,-1252515.125,8554573.0,5025796.5,1654025.5,1368090.625,-705616.75,-1515020.125,896031.375,3354794.25,-3298699.75,-1194762.125,4945607.5,450338.375,2761014.25,882127.375,1205911.625,2513745.5,3736020.75,-1093524.875,-1268395.75,4756747.5,233660.109375,7065302.5,9993977.0
36,6469720.0,-1209768.75,10134652.0,8714913.0,-9065310.0,-10167156.0,-969137.1875,-4948745.0,6333324.5,13069746.0,14933097.0,4336575.0,9263323.0,745666.3125,-17414624.0,-3680642.5,901089.375,2534595.0,10805036.0,508268.21875,-2109933.5,-2021053.5,-4145745.25,1430917.0,12043845.0,-5738873.0,-3766408.25,3276213.5,4501928.0,4475859.0,-1595433.625,2978099.0,4693134.0,2272389.0,-9820172.0,2197280.75,12727608.0,1318042.75,6782396.0,12306247.0
37,10871037.0,-5094404.0,5030186.5,6053698.0,-10256270.0,4947411.5,13384267.0,-3679668.0,16519265.0,20321204.0,9686727.0,2935748.25,8974026.0,7609354.5,-14342632.0,5203318.5,-2139940.25,9595765.0,3442361.0,7029021.5,1094874.625,-2036661.0,823972.875,-2737950.5,10028431.0,4546182.5,-3018043.25,4930507.5,3967232.0,3247578.75,-3958532.75,1200508.375,310381.5625,5246318.0,-7355648.0,-174686.421875,11786399.0,-3826233.0,7328817.5,18280816.0
38,14670864.0,-4049061.75,-1490591.25,5280151.0,-12603737.0,5417601.5,13234495.0,199068.140625,11630894.0,25172600.0,20161102.0,14370514.0,6674467.0,7825945.0,-19267514.0,-2428529.0,1369447.375,5919085.5,3699443.25,8302410.5,2668784.0,1005598.8125,-5752321.0,1653626.0,9125171.0,-9760344.0,-4126683.75,5481859.0,-585803.4375,6801800.5,-5337102.0,2379044.75,-1735180.75,7752342.0,-7306599.5,3451432.0,16013531.0,-6622356.5,11123920.0,15081901.0
39,10077379.0,773124.6875,-5949204.0,-289047.9375,-11556251.0,4823790.0,10759917.0,465573.625,12636704.0,16462561.0,17258006.0,7182291.5,3259160.5,5583665.5,-8236969.0,-2137352.25,1228689.625,6821557.0,2445389.25,2721870.5,1582105.25,6528162.0,-3211906.75,3758988.75,8877493.0,-467412.9375,762749.375,1936757.0,-2768182.75,4287840.5,-3378886.75,35737.44921875,4889059.5,4927502.5,-2343542.5,326935.28125,8741468.0,-6726937.0,8989248.0,11764871.0
