0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,-2.902517557144165,-1.468292236328125,-0.8766838908195496,-3.0054311752319336,-1.5889779329299927,-1.0839656591415405,0.313039094209671,-0.6218421459197998,-1.446855068206787,-1.212932825088501,-1.0743998289108276,-0.8782159090042114,-1.7013182640075684,-1.2757658958435059,-2.172408103942871,-0.002434629015624523,-2.7832870483398438,-1.1405397653579712,-0.3976585566997528,-1.4917376041412354,0.5121305584907532,-0.8070167899131775,-1.432273268699646,-0.8310301303863525,-1.077933669090271,-0.8139721751213074,-0.04554194211959839,0.01295563392341137,-1.4918389320373535,-1.577838659286499,-1.2774007320404053,-0.23608937859535217,-0.907257616519928,-0.2234519124031067,-2.0224685668945312,0.012703655287623405,-2.071371555328369,-1.2334280014038086,0.8266201019287109,-0.1360643208026886
1,-2.820934295654297,-3.9892971515655518,-6.48132848739624,-5.105996608734131,-2.746093511581421,-3.987964391708374,-5.920091152191162,-3.409252405166626,-0.22936217486858368,-2.696744680404663,-3.298846960067749,-3.9935386180877686,-2.4762234687805176,-2.3408570289611816,-2.041092872619629,-4.481122016906738,-2.8443679809570312,-3.7763876914978027,-5.4950785636901855,-1.843412160873413,-4.674092769622803,-2.871890068054199,-5.306961536407471,-4.344809532165527,-2.276658296585083,-3.2075297832489014,-2.5296101570129395,-5.670259475708008,-3.685037851333618,-1.3078057765960693,-3.1449873447418213,-2.8119735717773438,-2.8936548233032227,-7.037056922912598,-2.4139621257781982,-4.230681896209717,-3.3043296337127686,-3.4113996028900146,-24.109317779541016,-2.4837098121643066
2,-3.084627389907837,-1.9598585367202759,-0.1980997771024704,-3.407583236694336,-2.6905322074890137,-1.1925257444381714,0.7195422053337097,-0.3615115284919739,-2.9867494106292725,-2.0779030323028564,-1.6228203773498535,-0.9874074459075928,-2.438932180404663,-2.0350072383880615,-3.919607639312744,0.2407718151807785,-2.857227325439453,-0.7061718702316284,1.0963860750198364,-2.461623430252075,3.0499937534332275,-0.39790984988212585,-0.9115425944328308,-0.35387906432151794,-1.6997082233428955,-0.06474441289901733,-0.1875573694705963,1.5326825380325317,-2.1640989780426025,-3.509836196899414,-1.5627330541610718,-0.11365649849176407,-1.0926424264907837,2.343824863433838,-3.392882823944092,0.22927416861057281,-3.226728916168213,-2.082062005996704,7.159228324890137,0.6039032340049744
3,-3.307954788208008,-2.8485231399536133,-2.5326690673828125,-4.081589221954346,-2.6931285858154297,-2.4585421085357666,-2.0018343925476074,-1.7528568506240845,-1.3447524309158325,-2.0584254264831543,-2.36934494972229,-2.3462018966674805,-2.319960117340088,-1.8801286220550537,-2.9968745708465576,-1.6037654876708984,-3.1772990226745605,-2.3121023178100586,-2.3141298294067383,-2.413804054260254,-0.7445365190505981,-1.725376009941101,-3.044673442840576,-2.356940984725952,-1.940695881843567,-1.7445513010025024,-1.2528642416000366,-1.8836859464645386,-2.8637919425964355,-2.436099052429199,-2.400347948074341,-1.3677445650100708,-1.9475672245025635,-3.2202630043029785,-2.783512830734253,-1.8387974500656128,-3.1243278980255127,-2.6111698150634766,-9.300228118896484,-1.0062026977539062
4,-2.329941987991333,-2.6021318435668945,-3.6227452754974365,-3.3641269207000732,-1.3879727125167847,-2.485656499862671,-3.6048507690429688,-2.0778822898864746,-0.02181188575923443,-1.517960548400879,-1.8381567001342773,-2.9948365688323975,-1.7694652080535889,-1.6983287334442139,-0.19934280216693878,-3.071441173553467,-2.2766313552856445,-2.5953731536865234,-3.619962215423584,-1.0517573356628418,-3.484642505645752,-1.8956563472747803,-3.7975478172302246,-2.8678910732269287,-1.010338544845581,-2.4501492977142334,-1.8239988088607788,-3.8976023197174072,-2.3522226810455322,-0.5880680680274963,-2.115007162094116,-1.8225462436676025,-1.7864397764205933,-4.707666873931885,-1.3006409406661987,-2.5414888858795166,-1.8874403238296509,-2.1159300804138184,-15.878761291503906,-1.7561419010162354
5,-3.349083662033081,-2.2981860637664795,-1.4118201732635498,-4.154065132141113,-3.101977825164795,-1.8075692653656006,-0.9048299193382263,-1.0346747636795044,-2.12898325920105,-2.019416332244873,-2.396022319793701,-1.4122637510299683,-2.861193895339966,-2.1921229362487793,-4.463656902313232,0.008296117186546326,-3.383570671081543,-1.6520041227340698,-0.3522755205631256,-3.0889954566955566,1.8084723949432373,-1.1428321599960327,-1.972000241279602,-1.404454231262207,-2.289337396621704,-1.119957447052002,-0.6107640862464905,0.5729097127914429,-2.803758382797241,-3.575901508331299,-2.087345838546753,-0.5760715007781982,-1.5554535388946533,0.13467252254486084,-3.7271084785461426,-0.30407679080963135,-3.5342631340026855,-2.268178701400757,1.783898115158081,-0.005609165411442518
6,-3.4871792793273926,-2.9404516220092773,-1.787000298500061,-3.808027505874634,-2.7101728916168213,-2.232391834259033,-1.339829921722412,-1.6311030387878418,-1.613447666168213,-2.187908411026001,-2.4173765182495117,-2.225064992904663,-2.025141477584839,-2.420276641845703,-3.539905309677124,-1.454163908958435,-2.889474868774414,-2.173201560974121,-1.614052176475525,-2.4716267585754395,0.42487600445747375,-1.2506619691848755,-2.6168761253356934,-2.0150771141052246,-1.4221470355987549,-1.0281908512115479,-1.283499002456665,-1.136574387550354,-2.8117177486419678,-2.72511625289917,-2.2992069721221924,-1.1311966180801392,-2.0501976013183594,-0.9416000843048096,-3.1581733226776123,-1.264472246170044,-3.592928886413574,-2.706820011138916,-4.432445526123047,-0.7607855796813965
7,-4.3457841873168945,-3.219101667404175,-3.6871132850646973,-4.723555088043213,-2.619602680206299,-3.0216426849365234,-2.618053674697876,-3.4090631008148193,-1.2277384996414185,-2.7393417358398438,-2.899372100830078,-2.6419074535369873,-2.6452362537384033,-2.2769689559936523,-2.9692294597625732,-2.2276558876037598,-4.4303178787231445,-2.935636520385742,-3.114333391189575,-2.2901811599731445,-2.404305934906006,-2.7761924266815186,-4.599273204803467,-3.569009304046631,-2.237199306488037,-2.709244728088379,-1.669532060623169,-3.3033719062805176,-3.804588556289673,-2.6052544116973877,-2.9161925315856934,-1.77165949344635,-2.810840129852295,-4.5515055656433105,-3.577925682067871,-2.112687587738037,-3.69643235206604,-2.9495275020599365,-12.867694854736328,-1.388146162033081
8,-3.1852824687957764,-2.824859380722046,-1.0543320178985596,-4.399566173553467,-2.9393250942230225,-1.9685598611831665,-1.0484836101531982,-1.0671286582946777,-2.67277193069458,-2.2359423637390137,-2.3135645389556885,-2.072458267211914,-1.766603708267212,-2.162196636199951,-4.406750202178955,-1.4711148738861084,-2.739788293838501,-1.947680115699768,-0.843550980091095,-2.4624147415161133,1.3857566118240356,-1.0644387006759644,-2.0318996906280518,-1.5249826908111572,-1.548824429512024,-0.32234182953834534,-1.2768704891204834,-0.196358323097229,-2.837947130203247,-3.027092218399048,-2.101674795150757,-0.696534276008606,-2.0830187797546387,1.1405993700027466,-3.1230127811431885,-1.410616397857666,-3.756175994873047,-2.850835084915161,-1.1473575830459595,-0.4299650490283966
9,-3.587980270385742,-4.050849914550781,-3.871863603591919,-5.874046325683594,-3.39794659614563,-3.5244388580322266,-4.097679138183594,-2.914918899536133,-1.3501315116882324,-3.019371747970581,-3.093566417694092,-3.9759795665740967,-2.7961113452911377,-2.7600150108337402,-3.385453224182129,-3.1428487300872803,-3.766965627670288,-3.529355049133301,-3.764906883239746,-2.5310537815093994,-2.157785654067993,-2.499603033065796,-4.660520076751709,-3.446485996246338,-2.570671558380127,-2.6875181198120117,-2.0689918994903564,-3.638370990753174,-3.8006513118743896,-2.8420093059539795,-3.3037166595458984,-2.2572619915008545,-2.5331802368164062,-4.102565288543701,-3.591824769973755,-3.0767505168914795,-4.080024719238281,-3.585331916809082,-15.04819107055664,-1.7892369031906128
