0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,-11.605146408081055,-5.865945339202881,-3.5002307891845703,-12.01374626159668,-6.34922456741333,-4.329581260681152,1.2603598833084106,-2.483046293258667,-5.7853498458862305,-4.846582889556885,-4.29185676574707,-3.507174253463745,-6.800347805023193,-5.09780740737915,-8.682080268859863,-0.004833199083805084,-11.128308296203613,-4.555415630340576,-1.5845900774002075,-5.9614787101745605,2.050842046737671,-3.2237401008605957,-5.721646785736084,-3.3179290294647217,-4.305958271026611,-3.251584768295288,-0.1779889166355133,0.05738771706819534,-5.96046257019043,-6.305379867553711,-5.103407382965088,-0.9399109482765198,-3.624068260192871,-0.878929078578949,-8.082930564880371,0.05607897788286209,-8.278190612792969,-4.926962375640869,3.3561925888061523,-0.5414068698883057
1,-11.264653205871582,-15.926899909973145,-25.891996383666992,-20.391979217529297,-10.962475776672363,-15.923498153686523,-23.64027976989746,-13.613205909729004,-0.9158904552459717,-10.76851749420166,-13.172774314880371,-15.946110725402832,-9.887073516845703,-9.345198631286621,-8.146064758300781,-17.895599365234375,-11.358208656311035,-15.077840805053711,-21.94461441040039,-7.357734680175781,-18.668275833129883,-11.466028213500977,-21.189159393310547,-17.348600387573242,-9.087648391723633,-12.805119514465332,-10.100587844848633,-22.64349365234375,-14.712032318115234,-5.216032028198242,-12.554655075073242,-11.226524353027344,-11.554912567138672,-28.06468963623047,-9.633831024169922,-16.895437240600586,-13.191750526428223,-13.619855880737305,-96.17147827148438,-9.918067932128906
2,-12.333619117736816,-7.832663536071777,-0.7888361215591431,-13.622507095336914,-10.753315925598145,-4.764981746673584,2.8837199211120605,-1.4443310499191284,-11.94211483001709,-8.305480003356934,-6.485269069671631,-3.9461288452148438,-9.750199317932129,-8.133541107177734,-15.665650367736816,0.9644630551338196,-11.42443561553955,-2.8181819915771484,4.386770248413086,-9.838440895080566,12.194365501403809,-1.5891460180282593,-3.642491102218628,-1.411623477935791,-6.791317462921143,-0.25818881392478943,-0.7462263703346252,6.129998207092285,-8.649517059326172,-14.029623985290527,-6.244931221008301,-0.4516562819480896,-4.365298271179199,9.382671356201172,-13.562047004699707,0.9200842976570129,-12.898038864135742,-8.320845603942871,28.664901733398438,2.4162545204162598
3,-13.219759941101074,-11.375404357910156,-10.111703872680664,-16.306276321411133,-10.75744915008545,-9.817054748535156,-7.984005928039551,-6.9980268478393555,-5.376046657562256,-8.221490859985352,-9.463007926940918,-9.368691444396973,-9.26827621459961,-7.5083842277526855,-11.972729682922363,-6.3991804122924805,-12.697247505187988,-9.231348991394043,-9.237248420715332,-9.64353084564209,-2.965501070022583,-6.889101982116699,-12.156742095947266,-9.409934043884277,-7.749683380126953,-6.964678764343262,-5.000528812408447,-7.515316486358643,-11.437409400939941,-9.732381820678711,-9.585646629333496,-5.45864725112915,-7.77769660949707,-12.832548141479492,-11.118504524230957,-7.339529037475586,-12.480278968811035,-10.428228378295898,-37.0476188659668,-4.015843391418457
4,-9.307385444641113,-10.388941764831543,-14.468803405761719,-13.435929298400879,-5.538406848907471,-9.924273490905762,-14.39302921295166,-8.295682907104492,-0.08716133236885071,-6.060299396514893,-7.338280200958252,-11.960566520690918,-7.066441535949707,-6.781869888305664,-0.7872074842453003,-12.266365051269531,-9.093925476074219,-10.363478660583496,-14.455511093139648,-4.197616100311279,-13.918289184570312,-7.568331718444824,-15.164321899414062,-11.451496124267578,-4.0298237800598145,-9.783404350280762,-7.284478664398193,-15.564488410949707,-9.391131401062012,-2.3436899185180664,-8.443755149841309,-7.275929927825928,-7.133408546447754,-18.776201248168945,-5.189414024353027,-10.147961616516113,-7.533827304840088,-8.44728946685791,-63.33789825439453,-7.012999057769775
5,-13.38755989074707,-9.179722785949707,-5.636469841003418,-16.601818084716797,-12.394855499267578,-7.219056129455566,-3.6051025390625,-4.131682872772217,-8.511123657226562,-8.067854881286621,-9.573379516601562,-5.639657974243164,-11.435689926147461,-8.758475303649902,-17.83863639831543,0.04093543067574501,-13.525835037231445,-6.595860481262207,-1.3999711275100708,-12.344870567321777,7.23497200012207,-4.56411075592041,-7.8758864402771,-5.607131481170654,-9.145912170410156,-4.473519802093506,-2.435407876968384,2.299316883087158,-11.202149391174316,-14.29107666015625,-8.33810806274414,-2.2968122959136963,-6.212386131286621,0.5647184252738953,-14.894488334655762,-1.2073824405670166,-14.123083114624023,-9.060193061828613,7.218979358673096,-0.018237769603729248
6,-13.937796592712402,-11.745146751403809,-7.132543563842773,-15.2140531539917,-10.825782775878906,-8.914813995361328,-5.339742183685303,-6.513906002044678,-6.449652671813965,-8.740025520324707,-9.656362533569336,-8.886900901794434,-8.089722633361816,-9.669327735900879,-14.143150329589844,-5.8044328689575195,-11.547259330749512,-8.677353858947754,-6.441539764404297,-9.874442100524902,1.7062498331069946,-4.992522716522217,-10.449889183044434,-8.045578002929688,-5.6757588386535645,-4.102581024169922,-5.124149322509766,-4.532340049743652,-11.230915069580078,-10.887458801269531,-9.182670593261719,-4.514398574829102,-8.189262390136719,-3.727475643157959,-12.617206573486328,-5.045129776000977,-14.355344772338867,-10.811952590942383,-17.603878021240234,-3.036210775375366
7,-17.367408752441406,-12.852011680603027,-14.723093032836914,-18.86809730529785,-10.459257125854492,-12.064119338989258,-10.441283226013184,-13.618294715881348,-4.907867431640625,-10.941675186157227,-11.57885456085205,-10.546171188354492,-10.565962791442871,-9.092289924621582,-11.85879898071289,-8.88930892944336,-17.705549240112305,-11.720202445983887,-12.431198120117188,-9.146102905273438,-9.599113464355469,-11.08820915222168,-18.367706298828125,-14.252347946166992,-8.932098388671875,-10.818582534790039,-6.6638312339782715,-13.186782836914062,-15.195287704467773,-10.406196594238281,-11.644189834594727,-7.070184230804443,-11.227083206176758,-18.142568588256836,-14.291997909545898,-8.429985046386719,-14.76388168334961,-11.776803970336914,-51.2686767578125,-5.540379047393799
8,-12.732135772705078,-11.285795211791992,-4.205792427062988,-17.583274841308594,-11.744183540344238,-7.8625359535217285,-4.178893566131592,-4.260843753814697,-10.68639850616455,-8.933789253234863,-9.243250846862793,-8.279632568359375,-7.057270526885986,-8.63864517211914,-17.611337661743164,-5.875667572021484,-10.950488090515137,-7.778138637542725,-3.3639466762542725,-9.838741302490234,5.545531272888184,-4.250098705291748,-8.114432334899902,-6.088630676269531,-6.184123992919922,-1.2823824882507324,-5.099369525909424,-0.7763589024543762,-11.338547706604004,-12.09618854522705,-8.395061492919922,-2.7781713008880615,-8.322420120239258,4.589533805847168,-12.478255271911621,-5.632693290710449,-15.010480880737305,-11.390328407287598,-4.4984588623046875,-1.7150118350982666
9,-14.334348678588867,-16.175981521606445,-15.459007263183594,-23.4669132232666,-13.570317268371582,-14.07265567779541,-16.35593605041504,-11.639655113220215,-5.3972272872924805,-12.059955596923828,-12.353424072265625,-15.879677772521973,-11.167654991149902,-11.02255916595459,-13.521617889404297,-12.54743480682373,-15.050315856933594,-14.092216491699219,-15.030163764953613,-10.107935905456543,-8.610716819763184,-9.97990894317627,-18.609163284301758,-13.759515762329102,-10.264145851135254,-10.729409217834473,-8.259848594665527,-14.523385047912598,-15.176959991455078,-11.35161304473877,-13.191829681396484,-9.010480880737305,-10.114588737487793,-16.339752197265625,-14.345481872558594,-12.283662796020508,-16.295637130737305,-14.317336082458496,-59.965267181396484,-7.143068313598633
